Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Beijing,PM2.5 - Principal,2016-12-08 12:00 AM,2016,12,08,00,188.8,239,Very Unhealthy,203.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-08 01:00 AM,2016,12,08,01,198.4,248,Very Unhealthy,208.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-08 02:00 AM,2016,12,08,02,205.2,255,Very Unhealthy,212.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-08 03:00 AM,2016,12,08,03,202.2,252,Very Unhealthy,218.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-08 04:00 AM,2016,12,08,04,206.4,256,Very Unhealthy,216.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-08 05:00 AM,2016,12,08,05,210.6,261,Very Unhealthy,220.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-08 06:00 AM,2016,12,08,06,211.8,262,Very Unhealthy,214.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-08 07:00 AM,2016,12,08,07,209.2,259,Very Unhealthy,202.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-08 08:00 AM,2016,12,08,08,205.2,255,Very Unhealthy,195.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-08 09:00 AM,2016,12,08,09,202.7,253,Very Unhealthy,196.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-08 10:00 AM,2016,12,08,10,182.3,233,Very Unhealthy,145.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-08 11:00 AM,2016,12,08,11,95.4,172,Unhealthy,19.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-08 12:00 PM,2016,12,08,12,52.2,142,Unhealthy for Sensitive Groups,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-08 01:00 PM,2016,12,08,13,29.5,88,Moderate,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-08 02:00 PM,2016,12,08,14,19.2,66,Moderate,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-08 03:00 PM,2016,12,08,15,14.1,55,Moderate,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-08 04:00 PM,2016,12,08,16,11.5,48,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-08 05:00 PM,2016,12,08,17,8.2,34,Good,5.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-08 06:00 PM,2016,12,08,18,6.0,25,Good,4.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-08 07:00 PM,2016,12,08,19,9.0,38,Good,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-08 08:00 PM,2016,12,08,20,12.4,52,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-08 09:00 PM,2016,12,08,21,10.7,45,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-08 10:00 PM,2016,12,08,22,9.3,39,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-08 11:00 PM,2016,12,08,23,8.1,34,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-09 12:00 AM,2016,12,09,00,6.5,27,Good,5.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-09 01:00 AM,2016,12,09,01,5.2,22,Good,4.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-09 02:00 AM,2016,12,09,02,5.6,23,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-09 03:00 AM,2016,12,09,03,7.8,33,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-09 04:00 AM,2016,12,09,04,7.4,31,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-09 05:00 AM,2016,12,09,05,6.7,28,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-09 06:00 AM,2016,12,09,06,9.8,41,Good,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-09 07:00 AM,2016,12,09,07,9.4,39,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-09 08:00 AM,2016,12,09,08,9.7,40,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-09 09:00 AM,2016,12,09,09,11.3,47,Good,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-09 10:00 AM,2016,12,09,10,13.6,54,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-09 11:00 AM,2016,12,09,11,13.8,55,Moderate,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-09 12:00 PM,2016,12,09,12,14.9,57,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-09 01:00 PM,2016,12,09,13,10.4,43,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-09 02:00 PM,2016,12,09,14,12.2,51,Moderate,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-09 03:00 PM,2016,12,09,15,11.6,48,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-09 04:00 PM,2016,12,09,16,15.8,59,Moderate,20.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-09 05:00 PM,2016,12,09,17,26.4,81,Moderate,37.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-09 06:00 PM,2016,12,09,18,33.2,95,Moderate,40.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-09 07:00 PM,2016,12,09,19,38.1,107,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-09 08:00 PM,2016,12,09,20,47.0,129,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-09 09:00 PM,2016,12,09,21,53.5,145,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-09 10:00 PM,2016,12,09,22,55.2,150,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-09 11:00 PM,2016,12,09,23,60.1,153,Unhealthy,65.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-10 12:00 AM,2016,12,10,00,61.5,154,Unhealthy,63.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-10 01:00 AM,2016,12,10,01,66.7,157,Unhealthy,72.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-10 02:00 AM,2016,12,10,02,81.9,165,Unhealthy,97.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-10 03:00 AM,2016,12,10,03,78.4,163,Unhealthy,75.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-10 04:00 AM,2016,12,10,04,63.7,155,Unhealthy,49.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-10 05:00 AM,2016,12,10,05,47.8,131,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-10 06:00 AM,2016,12,10,06,35.4,100,Moderate,23.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-10 07:00 AM,2016,12,10,07,27.2,83,Moderate,19.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-10 08:00 AM,2016,12,10,08,24.6,77,Moderate,22.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-10 09:00 AM,2016,12,10,09,25.7,80,Moderate,27.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-10 10:00 AM,2016,12,10,10,27.3,83,Moderate,29.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-10 11:00 AM,2016,12,10,11,29.1,87,Moderate,31.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-10 12:00 PM,2016,12,10,12,31.0,91,Moderate,33.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-10 01:00 PM,2016,12,10,13,35.0,99,Moderate,39.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-10 02:00 PM,2016,12,10,14,36.0,102,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-10 03:00 PM,2016,12,10,15,34.0,97,Moderate,32.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-10 04:00 PM,2016,12,10,16,36.4,103,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-10 05:00 PM,2016,12,10,17,36.7,104,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-10 06:00 PM,2016,12,10,18,42.3,118,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-10 07:00 PM,2016,12,10,19,48.1,132,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-10 08:00 PM,2016,12,10,20,54.6,148,Unhealthy for Sensitive Groups,61.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-10 09:00 PM,2016,12,10,21,63.3,155,Unhealthy,72.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-10 10:00 PM,2016,12,10,22,74.1,161,Unhealthy,85.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-10 11:00 PM,2016,12,10,23,81.5,164,Unhealthy,89.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-11 12:00 AM,2016,12,11,00,98.3,173,Unhealthy,115.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-11 01:00 AM,2016,12,11,01,115.1,182,Unhealthy,132.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-11 02:00 AM,2016,12,11,02,136.5,193,Unhealthy,158.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-11 03:00 AM,2016,12,11,03,163.8,214,Very Unhealthy,191.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-11 04:00 AM,2016,12,11,04,184.9,235,Very Unhealthy,206.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-11 05:00 AM,2016,12,11,05,201.4,251,Very Unhealthy,218.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-11 06:00 AM,2016,12,11,06,214.7,265,Very Unhealthy,228.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-11 07:00 AM,2016,12,11,07,210.4,260,Very Unhealthy,206.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-11 08:00 AM,2016,12,11,08,205.2,255,Very Unhealthy,200.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-11 09:00 AM,2016,12,11,09,205.1,255,Very Unhealthy,205.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-11 10:00 AM,2016,12,11,10,201.5,252,Very Unhealthy,198.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-11 11:00 AM,2016,12,11,11,205.2,255,Very Unhealthy,209.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-11 12:00 PM,2016,12,11,12,216.7,267,Very Unhealthy,232.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-11 01:00 PM,2016,12,11,13,216.7,267,Very Unhealthy,223.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-11 02:00 PM,2016,12,11,14,222.5,272,Very Unhealthy,247.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-11 03:00 PM,2016,12,11,15,226.3,276,Very Unhealthy,243.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-11 04:00 PM,2016,12,11,16,211.0,261,Very Unhealthy,167.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-11 05:00 PM,2016,12,11,17,202.1,252,Very Unhealthy,184.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-11 06:00 PM,2016,12,11,18,213.8,264,Very Unhealthy,238.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-11 07:00 PM,2016,12,11,19,218.1,268,Very Unhealthy,227.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-11 08:00 PM,2016,12,11,20,218.4,268,Very Unhealthy,219.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-11 09:00 PM,2016,12,11,21,226.5,276,Very Unhealthy,243.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-11 10:00 PM,2016,12,11,22,241.7,291,Very Unhealthy,265.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-11 11:00 PM,2016,12,11,23,247.0,297,Very Unhealthy,256.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-12 12:00 AM,2016,12,12,00,258.2,309,Hazardous,274.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-12 01:00 AM,2016,12,12,01,255.8,306,Hazardous,252.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-12 02:00 AM,2016,12,12,02,254.3,305,Hazardous,252.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-12 03:00 AM,2016,12,12,03,242.4,292,Very Unhealthy,224.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-12 04:00 AM,2016,12,12,04,234.3,284,Very Unhealthy,215.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-12 05:00 AM,2016,12,12,05,233.0,283,Very Unhealthy,214.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-12 06:00 AM,2016,12,12,06,230.1,280,Very Unhealthy,221.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-12 07:00 AM,2016,12,12,07,228.7,278,Very Unhealthy,224.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-12 08:00 AM,2016,12,12,08,228.7,278,Very Unhealthy,228.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-12 09:00 AM,2016,12,12,09,229.0,279,Very Unhealthy,231.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-12 10:00 AM,2016,12,12,10,229.5,279,Very Unhealthy,233.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-12 11:00 AM,2016,12,12,11,230.2,280,Very Unhealthy,234.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-12 12:00 PM,2016,12,12,12,229.5,279,Very Unhealthy,231.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-12 01:00 PM,2016,12,12,13,227.5,277,Very Unhealthy,221.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-12 02:00 PM,2016,12,12,14,220.9,271,Very Unhealthy,195.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-12 03:00 PM,2016,12,12,15,203.6,254,Very Unhealthy,168.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-12 04:00 PM,2016,12,12,16,195.9,246,Very Unhealthy,177.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-12 05:00 PM,2016,12,12,17,201.5,252,Very Unhealthy,216.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-12 06:00 PM,2016,12,12,18,209.9,260,Very Unhealthy,231.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-12 07:00 PM,2016,12,12,19,215.0,265,Very Unhealthy,228.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-12 08:00 PM,2016,12,12,20,214.3,264,Very Unhealthy,213.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-12 09:00 PM,2016,12,12,21,209.5,259,Very Unhealthy,198.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-12 10:00 PM,2016,12,12,22,209.2,259,Very Unhealthy,209.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-12 11:00 PM,2016,12,12,23,212.1,262,Very Unhealthy,220.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-13 12:00 AM,2016,12,13,00,207.5,257,Very Unhealthy,196.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-13 01:00 AM,2016,12,13,01,207.2,257,Very Unhealthy,207.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-13 02:00 AM,2016,12,13,02,200.8,251,Very Unhealthy,184.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-13 03:00 AM,2016,12,13,03,201.6,252,Very Unhealthy,200.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-13 04:00 AM,2016,12,13,04,136.2,193,Unhealthy,75.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-13 05:00 AM,2016,12,13,05,74.5,161,Unhealthy,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-13 06:00 AM,2016,12,13,06,41.2,115,Unhealthy for Sensitive Groups,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-13 07:00 AM,2016,12,13,07,23.1,74,Moderate,5.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-13 08:00 AM,2016,12,13,08,15.0,57,Moderate,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-13 09:00 AM,2016,12,13,09,12.4,52,Moderate,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-13 10:00 AM,2016,12,13,10,10.2,43,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-13 11:00 AM,2016,12,13,11,8.0,33,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-13 12:00 PM,2016,12,13,12,7.5,31,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-13 01:00 PM,2016,12,13,13,12.7,52,Moderate,18.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-13 02:00 PM,2016,12,13,14,12.8,52,Moderate,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-13 03:00 PM,2016,12,13,15,14.9,57,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-13 04:00 PM,2016,12,13,16,18.9,65,Moderate,23.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-13 05:00 PM,2016,12,13,17,21.9,72,Moderate,25.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-13 06:00 PM,2016,12,13,18,18.4,64,Moderate,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-13 07:00 PM,2016,12,13,19,19.2,66,Moderate,20.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-13 08:00 PM,2016,12,13,20,18.1,64,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-13 09:00 PM,2016,12,13,21,18.5,64,Moderate,19.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-13 10:00 PM,2016,12,13,22,22.7,73,Moderate,27.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-13 11:00 PM,2016,12,13,23,14.8,57,Moderate,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-14 12:00 AM,2016,12,14,00,10.9,45,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-14 01:00 AM,2016,12,14,01,8.9,37,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-14 02:00 AM,2016,12,14,02,7.4,31,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-14 03:00 AM,2016,12,14,03,6.7,28,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-14 04:00 AM,2016,12,14,04,6.3,26,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-14 05:00 AM,2016,12,14,05,4.6,19,Good,3.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-14 06:00 AM,2016,12,14,06,3.8,16,Good,3.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-14 07:00 AM,2016,12,14,07,5.4,23,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-14 08:00 AM,2016,12,14,08,9.7,40,Good,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-14 09:00 AM,2016,12,14,09,11.8,49,Good,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-14 10:00 AM,2016,12,14,10,13.4,54,Moderate,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-14 11:00 AM,2016,12,14,11,14.2,55,Moderate,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-14 12:00 PM,2016,12,14,12,14.1,55,Moderate,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-14 01:00 PM,2016,12,14,13,15.5,58,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-14 02:00 PM,2016,12,14,14,14.2,55,Moderate,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-14 03:00 PM,2016,12,14,15,15.6,58,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-14 04:00 PM,2016,12,14,16,19.8,67,Moderate,24.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-14 05:00 PM,2016,12,14,17,28.9,86,Moderate,38.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-14 06:00 PM,2016,12,14,18,42.9,119,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-14 07:00 PM,2016,12,14,19,47.4,130,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-14 08:00 PM,2016,12,14,20,50.7,138,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-14 09:00 PM,2016,12,14,21,58.3,152,Unhealthy,66.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-14 10:00 PM,2016,12,14,22,65.6,156,Unhealthy,73.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-14 11:00 PM,2016,12,14,23,73.8,160,Unhealthy,82.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-15 12:00 AM,2016,12,15,00,79.9,164,Unhealthy,86.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-15 01:00 AM,2016,12,15,01,79.9,164,Unhealthy,80.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-15 02:00 AM,2016,12,15,02,84.4,166,Unhealthy,89.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-15 03:00 AM,2016,12,15,03,79.2,163,Unhealthy,74.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-15 04:00 AM,2016,12,15,04,78.1,163,Unhealthy,77.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-15 05:00 AM,2016,12,15,05,68.6,158,Unhealthy,55.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-15 06:00 AM,2016,12,15,06,46.2,127,Unhealthy for Sensitive Groups,26.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-15 07:00 AM,2016,12,15,07,28.1,85,Moderate,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-15 08:00 AM,2016,12,15,08,18.0,63,Moderate,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-15 09:00 AM,2016,12,15,09,11.5,48,Good,5.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-15 10:00 AM,2016,12,15,10,10.7,45,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-15 11:00 AM,2016,12,15,11,9.3,39,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-15 12:00 PM,2016,12,15,12,10.1,42,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-15 01:00 PM,2016,12,15,13,9.0,38,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-15 02:00 PM,2016,12,15,14,10.0,42,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-15 03:00 PM,2016,12,15,15,10.0,42,Good,985.0,UG/M3,1 Hr,Invalid
Beijing,PM2.5 - Principal,2016-12-15 04:00 PM,2016,12,15,16,35.3,100,Moderate,48.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-15 05:00 PM,2016,12,15,17,20.8,69,Moderate,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-15 06:00 PM,2016,12,15,18,15.5,58,Moderate,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-15 07:00 PM,2016,12,15,19,18.3,64,Moderate,21.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-15 08:00 PM,2016,12,15,20,23.2,74,Moderate,28.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-15 09:00 PM,2016,12,15,21,28.1,85,Moderate,33.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-15 10:00 PM,2016,12,15,22,32.6,94,Moderate,37.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-15 11:00 PM,2016,12,15,23,28.2,85,Moderate,24.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-16 12:00 AM,2016,12,16,00,34.6,98,Moderate,41.0,UG/M3,1 Hr,Valid
