Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Beijing,PM2.5 - Principal,2016-09-06 12:00 AM,2016,09,06,00,33.4,96,Moderate,36.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-06 01:00 AM,2016,09,06,01,38.2,108,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-06 02:00 AM,2016,09,06,02,37.6,106,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-06 03:00 AM,2016,09,06,03,31.3,91,Moderate,25.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-06 04:00 AM,2016,09,06,04,25.1,78,Moderate,19.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-06 05:00 AM,2016,09,06,05,20.5,69,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-06 06:00 AM,2016,09,06,06,20.7,69,Moderate,21.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-06 07:00 AM,2016,09,06,07,16.3,60,Moderate,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-06 08:00 AM,2016,09,06,08,16.6,60,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-06 09:00 AM,2016,09,06,09,13.8,55,Moderate,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-06 10:00 AM,2016,09,06,10,13.4,54,Moderate,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-06 11:00 AM,2016,09,06,11,13.7,54,Moderate,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-06 12:00 PM,2016,09,06,12,11.3,47,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-06 01:00 PM,2016,09,06,13,14.6,56,Moderate,18.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-06 02:00 PM,2016,09,06,14,12.8,52,Moderate,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-06 03:00 PM,2016,09,06,15,9.4,39,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-06 04:00 PM,2016,09,06,16,6.7,28,Good,4.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-06 05:00 PM,2016,09,06,17,6.3,26,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-06 06:00 PM,2016,09,06,18,9.6,40,Good,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-06 07:00 PM,2016,09,06,19,16.8,61,Moderate,24.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-06 08:00 PM,2016,09,06,20,27.4,83,Moderate,38.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-06 09:00 PM,2016,09,06,21,31.7,92,Moderate,36.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-06 10:00 PM,2016,09,06,22,45.8,126,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-06 11:00 PM,2016,09,06,23,43.4,120,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-07 12:00 AM,2016,09,07,00,42.2,117,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-07 01:00 AM,2016,09,07,01,40.6,114,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-07 02:00 AM,2016,09,07,02,43.8,121,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-07 03:00 AM,2016,09,07,03,42.4,118,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-07 04:00 AM,2016,09,07,04,45.7,126,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-07 05:00 AM,2016,09,07,05,44.8,124,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-07 06:00 AM,2016,09,07,06,43.4,120,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-07 07:00 AM,2016,09,07,07,47.3,130,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-07 08:00 AM,2016,09,07,08,49.6,136,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-07 09:00 AM,2016,09,07,09,50.8,139,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-07 10:00 AM,2016,09,07,10,49.0,134,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-07 11:00 AM,2016,09,07,11,49.3,135,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-07 12:00 PM,2016,09,07,12,46.0,127,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-07 01:00 PM,2016,09,07,13,41.8,117,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-07 02:00 PM,2016,09,07,14,40.4,113,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-07 03:00 PM,2016,09,07,15,38.8,109,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-07 04:00 PM,2016,09,07,16,37.4,106,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-07 05:00 PM,2016,09,07,17,36.5,103,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-07 06:00 PM,2016,09,07,18,34.4,98,Moderate,32.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-07 07:00 PM,2016,09,07,19,33.8,97,Moderate,33.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-07 08:00 PM,2016,09,07,20,30.1,89,Moderate,27.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-07 09:00 PM,2016,09,07,21,23.0,74,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-07 10:00 PM,2016,09,07,22,22.0,72,Moderate,21.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-07 11:00 PM,2016,09,07,23,24.5,77,Moderate,27.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-08 12:00 AM,2016,09,08,00,26.7,82,Moderate,29.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-08 01:00 AM,2016,09,08,01,25.3,79,Moderate,24.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-08 02:00 AM,2016,09,08,02,21.1,70,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-08 03:00 AM,2016,09,08,03,22.0,72,Moderate,23.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-08 04:00 AM,2016,09,08,04,21.5,71,Moderate,21.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-08 05:00 AM,2016,09,08,05,24.7,77,Moderate,28.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-08 06:00 AM,2016,09,08,06,23.3,75,Moderate,22.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-08 07:00 AM,2016,09,08,07,23.6,75,Moderate,24.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-08 08:00 AM,2016,09,08,08,20.2,68,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-08 09:00 AM,2016,09,08,09,21.4,71,Moderate,23.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-08 10:00 AM,2016,09,08,10,20.8,69,Moderate,20.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-08 11:00 AM,2016,09,08,11,19.5,67,Moderate,18.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-08 12:00 PM,2016,09,08,12,12.1,51,Moderate,5.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-08 01:00 PM,2016,09,08,13,13.0,53,Moderate,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-08 02:00 PM,2016,09,08,14,9.5,40,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-08 03:00 PM,2016,09,08,15,5.7,24,Good,2.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-08 04:00 PM,2016,09,08,16,6.8,28,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-08 05:00 PM,2016,09,08,17,6.4,27,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-08 06:00 PM,2016,09,08,18,7.2,30,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-08 07:00 PM,2016,09,08,19,14.1,55,Moderate,21.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-08 08:00 PM,2016,09,08,20,18.0,63,Moderate,22.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-08 09:00 PM,2016,09,08,21,23.0,74,Moderate,28.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-08 10:00 PM,2016,09,08,22,28.5,85,Moderate,34.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-08 11:00 PM,2016,09,08,23,24.7,77,Moderate,21.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-09 12:00 AM,2016,09,09,00,23.8,76,Moderate,23.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-09 01:00 AM,2016,09,09,01,25.9,80,Moderate,28.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-09 02:00 AM,2016,09,09,02,29.9,88,Moderate,34.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-09 03:00 AM,2016,09,09,03,24.4,77,Moderate,19.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-09 04:00 AM,2016,09,09,04,20.7,69,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-09 05:00 AM,2016,09,09,05,18.3,64,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-09 06:00 AM,2016,09,09,06,15.1,57,Moderate,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-09 07:00 AM,2016,09,09,07,18.0,63,Moderate,21.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-09 08:00 AM,2016,09,09,08,15.0,57,Moderate,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-09 09:00 AM,2016,09,09,09,13.5,54,Moderate,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-09 10:00 AM,2016,09,09,10,14.7,56,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-09 11:00 AM,2016,09,09,11,12.8,52,Moderate,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-09 12:00 PM,2016,09,09,12,8.4,35,Good,4.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-09 01:00 PM,2016,09,09,13,4.2,18,Good,0.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-09 02:00 PM,2016,09,09,14,3.6,15,Good,3.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-09 03:00 PM,2016,09,09,15,3.8,16,Good,4.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-09 04:00 PM,2016,09,09,16,5.8,24,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-09 05:00 PM,2016,09,09,17,5.4,23,Good,5.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-09 06:00 PM,2016,09,09,18,6.2,26,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-09 07:00 PM,2016,09,09,19,7.1,30,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-09 08:00 PM,2016,09,09,20,10.5,44,Good,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-09 09:00 PM,2016,09,09,21,15.2,58,Moderate,20.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-09 10:00 PM,2016,09,09,22,22.6,73,Moderate,30.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-09 11:00 PM,2016,09,09,23,22.8,74,Moderate,23.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-10 12:00 AM,2016,09,10,00,21.4,71,Moderate,20.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-10 01:00 AM,2016,09,10,01,14.2,55,Moderate,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-10 02:00 AM,2016,09,10,02,11.6,48,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-10 03:00 AM,2016,09,10,03,8.8,37,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-10 04:00 AM,2016,09,10,04,7.9,33,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-10 05:00 AM,2016,09,10,05,6.9,29,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-10 06:00 AM,2016,09,10,06,7.4,31,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-10 07:00 AM,2016,09,10,07,8.7,36,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-10 08:00 AM,2016,09,10,08,9.3,39,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-10 09:00 AM,2016,09,10,09,11.6,48,Good,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-10 10:00 AM,2016,09,10,10,9.8,41,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-10 11:00 AM,2016,09,10,11,7.9,33,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-10 12:00 PM,2016,09,10,12,6.4,27,Good,5.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-10 01:00 PM,2016,09,10,13,6.2,26,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-10 02:00 PM,2016,09,10,14,5.6,23,Good,5.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-10 03:00 PM,2016,09,10,15,3.8,16,Good,2.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-10 04:00 PM,2016,09,10,16,7.4,31,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-10 05:00 PM,2016,09,10,17,7.7,32,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-10 06:00 PM,2016,09,10,18,13.3,54,Moderate,19.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-10 07:00 PM,2016,09,10,19,17.6,63,Moderate,22.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-10 08:00 PM,2016,09,10,20,18.8,65,Moderate,20.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-10 09:00 PM,2016,09,10,21,19.4,66,Moderate,20.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-10 10:00 PM,2016,09,10,22,27.2,83,Moderate,35.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-10 11:00 PM,2016,09,10,23,42.1,117,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-11 12:00 AM,2016,09,11,00,59.5,153,Unhealthy,77.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-11 01:00 AM,2016,09,11,01,77.7,162,Unhealthy,96.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-11 02:00 AM,2016,09,11,02,103.9,176,Unhealthy,130.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-11 03:00 AM,2016,09,11,03,65.4,156,Unhealthy,27.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-11 04:00 AM,2016,09,11,04,40.2,113,Unhealthy for Sensitive Groups,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-11 05:00 AM,2016,09,11,05,29.1,87,Moderate,18.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-11 06:00 AM,2016,09,11,06,26.5,81,Moderate,24.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-11 07:00 AM,2016,09,11,07,26.7,82,Moderate,27.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-11 08:00 AM,2016,09,11,08,25.8,80,Moderate,25.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-11 09:00 AM,2016,09,11,09,24.9,78,Moderate,24.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-11 10:00 AM,2016,09,11,10,19.9,67,Moderate,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-11 11:00 AM,2016,09,11,11,21.4,71,Moderate,23.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-11 12:00 PM,2016,09,11,12,19.7,67,Moderate,18.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-11 01:00 PM,2016,09,11,13,18.3,64,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-11 02:00 PM,2016,09,11,14,20.5,69,Moderate,23.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-11 03:00 PM,2016,09,11,15,18.5,64,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-11 04:00 PM,2016,09,11,16,25.1,78,Moderate,32.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-11 05:00 PM,2016,09,11,17,24.5,77,Moderate,24.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-11 06:00 PM,2016,09,11,18,25.2,79,Moderate,26.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-11 07:00 PM,2016,09,11,19,29.6,88,Moderate,34.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-11 08:00 PM,2016,09,11,20,36.8,104,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-11 09:00 PM,2016,09,11,21,29.4,87,Moderate,22.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-11 10:00 PM,2016,09,11,22,27.7,84,Moderate,26.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-11 11:00 PM,2016,09,11,23,25.3,79,Moderate,23.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-12 12:00 AM,2016,09,12,00,23.1,74,Moderate,21.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-12 01:00 AM,2016,09,12,01,20.0,68,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-12 02:00 AM,2016,09,12,02,17.0,61,Moderate,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-12 03:00 AM,2016,09,12,03,19.0,66,Moderate,21.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-12 04:00 AM,2016,09,12,04,25.5,79,Moderate,32.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-12 05:00 AM,2016,09,12,05,23.7,75,Moderate,22.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-12 06:00 AM,2016,09,12,06,21.3,70,Moderate,19.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-12 07:00 AM,2016,09,12,07,22.6,73,Moderate,24.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-12 08:00 AM,2016,09,12,08,19.8,67,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-12 09:00 AM,2016,09,12,09,21.4,71,Moderate,23.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-12 10:00 AM,2016,09,12,10,29.7,88,Moderate,38.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-12 11:00 AM,2016,09,12,11,28.3,85,Moderate,27.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-12 12:00 PM,2016,09,12,12,24.6,77,Moderate,21.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-12 01:00 PM,2016,09,12,13,25.8,80,Moderate,27.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-12 02:00 PM,2016,09,12,14,23.4,75,Moderate,21.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-12 03:00 PM,2016,09,12,15,26.2,81,Moderate,29.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-12 04:00 PM,2016,09,12,16,28.6,86,Moderate,31.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-12 05:00 PM,2016,09,12,17,28.3,85,Moderate,28.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-12 06:00 PM,2016,09,12,18,31.6,92,Moderate,35.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-12 07:00 PM,2016,09,12,19,35.8,102,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-12 08:00 PM,2016,09,12,20,43.4,120,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-12 09:00 PM,2016,09,12,21,48.7,134,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-12 10:00 PM,2016,09,12,22,51.8,141,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-12 11:00 PM,2016,09,12,23,51.9,141,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-13 12:00 AM,2016,09,13,00,50.9,139,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-13 01:00 AM,2016,09,13,01,51.4,140,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-13 02:00 AM,2016,09,13,02,61.7,154,Unhealthy,72.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-13 03:00 AM,2016,09,13,03,60.3,153,Unhealthy,59.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-13 04:00 AM,2016,09,13,04,62.1,154,Unhealthy,64.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-13 05:00 AM,2016,09,13,05,68.6,158,Unhealthy,75.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-13 06:00 AM,2016,09,13,06,74.3,161,Unhealthy,80.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-13 07:00 AM,2016,09,13,07,83.8,166,Unhealthy,95.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-13 08:00 AM,2016,09,13,08,93.8,171,Unhealthy,103.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-13 09:00 AM,2016,09,13,09,102.9,175,Unhealthy,112.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-13 10:00 AM,2016,09,13,10,111.9,180,Unhealthy,121.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-13 11:00 AM,2016,09,13,11,118.4,183,Unhealthy,125.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-13 12:00 PM,2016,09,13,12,110.7,180,Unhealthy,103.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-13 01:00 PM,2016,09,13,13,101.3,175,Unhealthy,92.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-13 02:00 PM,2016,09,13,14,101.6,175,Unhealthy,102.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-13 03:00 PM,2016,09,13,15,110.6,179,Unhealthy,120.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-13 04:00 PM,2016,09,13,16,94.4,171,Unhealthy,73.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-13 05:00 PM,2016,09,13,17,80.1,164,Unhealthy,66.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-13 06:00 PM,2016,09,13,18,68.9,158,Unhealthy,59.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-13 07:00 PM,2016,09,13,19,67.4,157,Unhealthy,66.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-13 08:00 PM,2016,09,13,20,62.2,154,Unhealthy,57.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-13 09:00 PM,2016,09,13,21,63.6,155,Unhealthy,65.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-13 10:00 PM,2016,09,13,22,66.3,157,Unhealthy,69.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-13 11:00 PM,2016,09,13,23,70.6,159,Unhealthy,75.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-14 12:00 AM,2016,09,14,00,78.3,163,Unhealthy,86.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-14 01:00 AM,2016,09,14,01,82.6,165,Unhealthy,87.0,UG/M3,1 Hr,Valid
