Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Beijing,PM2.5 - Principal,2016-06-26 07:00 AM,2016,06,26,07,38.5,108,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-26 08:00 AM,2016,06,26,08,36.4,103,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-26 09:00 AM,2016,06,26,09,33.0,95,Moderate,29.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-26 10:00 AM,2016,06,26,10,33.4,96,Moderate,34.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-26 11:00 AM,2016,06,26,11,33.2,95,Moderate,33.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-26 12:00 PM,2016,06,26,12,34.9,99,Moderate,37.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-26 01:00 PM,2016,06,26,13,39.5,111,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-26 02:00 PM,2016,06,26,14,34.1,97,Moderate,28.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-26 03:00 PM,2016,06,26,15,25.5,79,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-26 04:00 PM,2016,06,26,16,24.7,77,Moderate,24.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-26 05:00 PM,2016,06,26,17,31.3,91,Moderate,38.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-26 06:00 PM,2016,06,26,18,37.1,105,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-26 07:00 PM,2016,06,26,19,37.5,106,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-26 08:00 PM,2016,06,26,20,37.7,106,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-26 09:00 PM,2016,06,26,21,37.8,107,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-26 10:00 PM,2016,06,26,22,38.9,109,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-26 11:00 PM,2016,06,26,23,38.9,109,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-27 12:00 AM,2016,06,27,00,37.4,106,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-27 01:00 AM,2016,06,27,01,38.2,108,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-27 02:00 AM,2016,06,27,02,39.1,110,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-27 03:00 AM,2016,06,27,03,43.5,121,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-27 04:00 AM,2016,06,27,04,42.7,119,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-27 05:00 AM,2016,06,27,05,45.0,124,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-27 06:00 AM,2016,06,27,06,52.5,143,Unhealthy for Sensitive Groups,61.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-27 07:00 AM,2016,06,27,07,54.8,149,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-27 08:00 AM,2016,06,27,08,57.9,152,Unhealthy,62.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-27 09:00 AM,2016,06,27,09,54.6,148,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-27 10:00 AM,2016,06,27,10,51.8,141,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-27 11:00 AM,2016,06,27,11,51.9,141,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-27 12:00 PM,2016,06,27,12,52.1,142,Unhealthy for Sensitive Groups,-999.0,UG/M3,1 Hr,Missing
Beijing,PM2.5 - Principal,2016-06-27 01:00 PM,2016,06,27,13,50.2,137,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-27 02:00 PM,2016,06,27,14,60.4,154,Unhealthy,74.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-27 03:00 PM,2016,06,27,15,62.7,155,Unhealthy,66.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-27 04:00 PM,2016,06,27,16,63.4,155,Unhealthy,65.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-27 05:00 PM,2016,06,27,17,61.8,154,Unhealthy,59.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-27 06:00 PM,2016,06,27,18,65.1,156,Unhealthy,71.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-27 07:00 PM,2016,06,27,19,61.8,154,Unhealthy,56.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-27 08:00 PM,2016,06,27,20,51.5,140,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-27 09:00 PM,2016,06,27,21,47.1,130,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-27 10:00 PM,2016,06,27,22,46.1,127,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-27 11:00 PM,2016,06,27,23,44.2,122,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-28 12:00 AM,2016,06,28,00,49.6,136,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-28 01:00 AM,2016,06,28,01,53.9,146,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-28 02:00 AM,2016,06,28,02,63.1,155,Unhealthy,74.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-28 03:00 AM,2016,06,28,03,70.1,159,Unhealthy,77.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-28 04:00 AM,2016,06,28,04,72.9,160,Unhealthy,76.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-28 05:00 AM,2016,06,28,05,72.0,160,Unhealthy,71.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-28 06:00 AM,2016,06,28,06,68.1,158,Unhealthy,64.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-28 07:00 AM,2016,06,28,07,56.0,151,Unhealthy,43.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-28 08:00 AM,2016,06,28,08,40.7,114,Unhealthy for Sensitive Groups,26.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-28 09:00 AM,2016,06,28,09,32.3,93,Moderate,24.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-28 10:00 AM,2016,06,28,10,32.3,93,Moderate,-999.0,UG/M3,1 Hr,Missing
Beijing,PM2.5 - Principal,2016-06-28 11:00 AM,2016,06,28,11,42.7,119,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-28 12:00 PM,2016,06,28,12,50.9,139,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-28 01:00 PM,2016,06,28,13,57.3,152,Unhealthy,63.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-28 02:00 PM,2016,06,28,14,65.9,156,Unhealthy,74.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-28 03:00 PM,2016,06,28,15,65.9,156,Unhealthy,66.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-28 04:00 PM,2016,06,28,16,77.0,162,Unhealthy,88.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-28 05:00 PM,2016,06,28,17,87.5,168,Unhealthy,98.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-28 06:00 PM,2016,06,28,18,98.3,173,Unhealthy,109.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-28 07:00 PM,2016,06,28,19,105.1,177,Unhealthy,112.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-28 08:00 PM,2016,06,28,20,113.1,181,Unhealthy,121.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-28 09:00 PM,2016,06,28,21,119.5,184,Unhealthy,126.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-28 10:00 PM,2016,06,28,22,126.7,188,Unhealthy,134.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-28 11:00 PM,2016,06,28,23,115.3,182,Unhealthy,104.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-29 12:00 AM,2016,06,29,00,107.7,178,Unhealthy,100.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-29 01:00 AM,2016,06,29,01,102.3,175,Unhealthy,97.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-29 02:00 AM,2016,06,29,02,97.6,173,Unhealthy,93.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-29 03:00 AM,2016,06,29,03,98.5,173,Unhealthy,93.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-29 04:00 AM,2016,06,29,04,101.8,175,Unhealthy,107.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-29 05:00 AM,2016,06,29,05,102.2,175,Unhealthy,103.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-29 06:00 AM,2016,06,29,06,105.2,177,Unhealthy,112.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-29 07:00 AM,2016,06,29,07,107.3,178,Unhealthy,112.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-29 08:00 AM,2016,06,29,08,111.4,180,Unhealthy,121.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-29 09:00 AM,2016,06,29,09,110.3,179,Unhealthy,108.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-29 10:00 AM,2016,06,29,10,110.7,180,Unhealthy,116.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-29 11:00 AM,2016,06,29,11,104.2,176,Unhealthy,86.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-29 12:00 PM,2016,06,29,12,96.0,172,Unhealthy,81.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-29 01:00 PM,2016,06,29,13,94.3,171,Unhealthy,91.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-29 02:00 PM,2016,06,29,14,90.5,169,Unhealthy,83.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-29 03:00 PM,2016,06,29,15,80.5,164,Unhealthy,70.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-29 04:00 PM,2016,06,29,16,79.0,163,Unhealthy,77.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-29 05:00 PM,2016,06,29,17,83.2,165,Unhealthy,89.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-29 06:00 PM,2016,06,29,18,89.0,168,Unhealthy,97.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-29 07:00 PM,2016,06,29,19,104.3,176,Unhealthy,124.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-29 08:00 PM,2016,06,29,20,120.1,184,Unhealthy,135.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-29 09:00 PM,2016,06,29,21,134.5,192,Unhealthy,148.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-29 10:00 PM,2016,06,29,22,141.2,195,Unhealthy,148.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-29 11:00 PM,2016,06,29,23,120.6,185,Unhealthy,100.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-30 12:00 AM,2016,06,30,00,97.3,173,Unhealthy,74.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-30 01:00 AM,2016,06,30,01,85.1,166,Unhealthy,73.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-30 02:00 AM,2016,06,30,02,67.5,157,Unhealthy,50.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-30 03:00 AM,2016,06,30,03,57.2,152,Unhealthy,47.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-30 04:00 AM,2016,06,30,04,55.1,149,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-30 05:00 AM,2016,06,30,05,50.5,138,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-30 06:00 AM,2016,06,30,06,49.2,135,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-30 07:00 AM,2016,06,30,07,49.1,134,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-30 08:00 AM,2016,06,30,08,51.5,140,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-30 09:00 AM,2016,06,30,09,56.2,151,Unhealthy,61.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-30 10:00 AM,2016,06,30,10,54.1,147,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-30 11:00 AM,2016,06,30,11,47.5,131,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-30 12:00 PM,2016,06,30,12,42.8,119,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-30 01:00 PM,2016,06,30,13,39.9,112,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-30 02:00 PM,2016,06,30,14,38.2,108,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-30 03:00 PM,2016,06,30,15,29.6,88,Moderate,22.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-30 04:00 PM,2016,06,30,16,27.8,84,Moderate,26.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-30 05:00 PM,2016,06,30,17,26.9,82,Moderate,26.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-30 06:00 PM,2016,06,30,18,32.4,94,Moderate,38.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-30 07:00 PM,2016,06,30,19,35.7,101,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-30 08:00 PM,2016,06,30,20,48.8,134,Unhealthy for Sensitive Groups,62.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-30 09:00 PM,2016,06,30,21,66.4,157,Unhealthy,84.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-30 10:00 PM,2016,06,30,22,84.2,166,Unhealthy,102.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-06-30 11:00 PM,2016,06,30,23,93.1,170,Unhealthy,102.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-01 12:00 AM,2016,07,01,00,52.0,142,Unhealthy for Sensitive Groups,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-01 01:00 AM,2016,07,01,01,29.0,87,Moderate,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-01 02:00 AM,2016,07,01,02,17.5,62,Moderate,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-01 03:00 AM,2016,07,01,03,12.7,52,Moderate,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-01 04:00 AM,2016,07,01,04,9.3,39,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-01 05:00 AM,2016,07,01,05,9.1,38,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-01 06:00 AM,2016,07,01,06,9.0,38,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-01 07:00 AM,2016,07,01,07,11.0,46,Good,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-01 08:00 AM,2016,07,01,08,9.5,40,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-01 09:00 AM,2016,07,01,09,7.7,32,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-01 10:00 AM,2016,07,01,10,5.8,24,Good,4.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-01 11:00 AM,2016,07,01,11,7.4,31,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-01 12:00 PM,2016,07,01,12,7.7,32,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-01 01:00 PM,2016,07,01,13,11.3,47,Good,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-01 02:00 PM,2016,07,01,14,6.1,25,Good,1.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-01 03:00 PM,2016,07,01,15,7.0,29,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-01 04:00 PM,2016,07,01,16,7.0,29,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-01 05:00 PM,2016,07,01,17,6.0,25,Good,5.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-01 06:00 PM,2016,07,01,18,8.0,33,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-01 07:00 PM,2016,07,01,19,17.5,62,Moderate,27.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-01 08:00 PM,2016,07,01,20,21.2,70,Moderate,25.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-01 09:00 PM,2016,07,01,21,21.6,71,Moderate,22.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-01 10:00 PM,2016,07,01,22,22.8,74,Moderate,24.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-01 11:00 PM,2016,07,01,23,21.9,72,Moderate,21.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-02 12:00 AM,2016,07,02,00,20.4,68,Moderate,19.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-02 01:00 AM,2016,07,02,01,21.2,70,Moderate,22.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-02 02:00 AM,2016,07,02,02,24.6,77,Moderate,28.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-02 03:00 AM,2016,07,02,03,31.8,92,Moderate,39.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-02 04:00 AM,2016,07,02,04,37.4,106,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-02 05:00 AM,2016,07,02,05,48.2,132,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-02 06:00 AM,2016,07,02,06,70.6,159,Unhealthy,93.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-02 07:00 AM,2016,07,02,07,84.8,166,Unhealthy,99.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-02 08:00 AM,2016,07,02,08,93.4,171,Unhealthy,102.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-02 09:00 AM,2016,07,02,09,82.7,165,Unhealthy,72.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-02 10:00 AM,2016,07,02,10,67.3,157,Unhealthy,52.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-02 11:00 AM,2016,07,02,11,55.6,151,Unhealthy,44.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-02 12:00 PM,2016,07,02,12,54.8,149,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-02 01:00 PM,2016,07,02,13,47.9,132,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-02 02:00 PM,2016,07,02,14,41.4,116,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-02 03:00 PM,2016,07,02,15,29.7,88,Moderate,18.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-02 04:00 PM,2016,07,02,16,21.8,71,Moderate,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-02 05:00 PM,2016,07,02,17,18.9,65,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-02 06:00 PM,2016,07,02,18,20.4,68,Moderate,22.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-02 07:00 PM,2016,07,02,19,18.2,64,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-02 08:00 PM,2016,07,02,20,18.5,64,Moderate,19.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-02 09:00 PM,2016,07,02,21,25.7,80,Moderate,33.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-02 10:00 PM,2016,07,02,22,31.3,91,Moderate,37.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-02 11:00 PM,2016,07,02,23,34.1,97,Moderate,37.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-03 12:00 AM,2016,07,03,00,39.5,111,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-03 01:00 AM,2016,07,03,01,45.8,126,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-03 02:00 AM,2016,07,03,02,51.4,140,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-03 03:00 AM,2016,07,03,03,54.2,147,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-03 04:00 AM,2016,07,03,04,60.6,154,Unhealthy,67.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-03 05:00 AM,2016,07,03,05,63.8,155,Unhealthy,67.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-03 06:00 AM,2016,07,03,06,63.4,155,Unhealthy,63.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-03 07:00 AM,2016,07,03,07,71.2,159,Unhealthy,79.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-03 08:00 AM,2016,07,03,08,73.1,160,Unhealthy,75.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-03 09:00 AM,2016,07,03,09,74.0,161,Unhealthy,75.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-03 10:00 AM,2016,07,03,10,69.0,158,Unhealthy,64.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-03 11:00 AM,2016,07,03,11,66.6,157,Unhealthy,63.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-03 12:00 PM,2016,07,03,12,68.1,158,Unhealthy,70.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-03 01:00 PM,2016,07,03,13,64.2,155,Unhealthy,55.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-03 02:00 PM,2016,07,03,14,60.8,154,Unhealthy,54.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-03 03:00 PM,2016,07,03,15,59.6,153,Unhealthy,57.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-03 04:00 PM,2016,07,03,16,54.9,149,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-03 05:00 PM,2016,07,03,17,59.1,153,Unhealthy,66.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-03 06:00 PM,2016,07,03,18,65.5,156,Unhealthy,76.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-03 07:00 PM,2016,07,03,19,69.5,158,Unhealthy,77.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-03 08:00 PM,2016,07,03,20,71.1,159,Unhealthy,74.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-03 09:00 PM,2016,07,03,21,81.7,165,Unhealthy,92.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-03 10:00 PM,2016,07,03,22,98.3,173,Unhealthy,114.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-03 11:00 PM,2016,07,03,23,116.1,182,Unhealthy,134.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-04 12:00 AM,2016,07,04,00,131.5,190,Unhealthy,147.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-04 01:00 AM,2016,07,04,01,142.3,196,Unhealthy,153.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-07-04 02:00 AM,2016,07,04,02,152.6,203,Very Unhealthy,163.0,UG/M3,1 Hr,Valid
